scenario_id,scenario_name,transition_logic,source_sheet,source_row,category_id,category_original,category,domain,item,baseline_kgco2e_per_capita,L_max_adoption,k_adoption_speed,t0_inflection_year,combined_reduction_fraction,technical_reduction_fraction,behavioral_reduction_fraction,assumption_note_original,assumption_note,references,combined_reduction_recalculated,combined_reduction_difference
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,81,clothing_and_shoes_clothing_materials,Kläder och skor - material till kläder,Clothing and shoes - Clothing materials,Clothing and shoes,Clothing materials,4.7143,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,82,leisure_sport_and_culture_leisure_goods_rental_maintenance_and_repair,"Fritid, sport, kultur - fritidsvaror: uthyrning, underhåll och reparation","Leisure, sport and culture - Leisure goods: rental, maintenance and repair","Leisure, sport and culture","Leisure goods: rental, maintenance and repair",4.214779,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,83,other_consumption_medical_products,Övrigt - medical products,Other consumption - Medical products,Other consumption,Medical products,4.067291,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,the-agriculture-transition-building-a-sustainable-future-v8.pdf,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,84,food_and_drink_narcotics,Mat och dryck - narkotika,Food and drink - Narcotics,Food and drink,Narcotics,3.772807,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,the-agriculture-transition-building-a-sustainable-future-v8.pdf,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,85,other_consumption_electric_appliances_for_personal_care,Övrigt - electric appliances for personal care,Other consumption - Electric appliances for personal care,Other consumption,Electric appliances for personal care,3.753629,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,86,local_transport_other_transport_of_goods,Lokala transporter - annan transport av varor,Local transport - Other transport of goods,Local transport,Other transport of goods,3.523439,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,87,leisure_sport_and_culture_services_for_pets,"Fritid, sport, kultur - tjänster för sällskapsdjur","Leisure, sport and culture - Services for pets","Leisure, sport and culture",Services for pets,3.281919,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,88,food_and_drink_tea_mate_and_other_herbal_teas,"Mat och dryck - te, maté och andra teer på växter","Food and drink - Tea, maté and other herbal teas",Food and drink,"Tea, maté and other herbal teas",3.254937,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,the-agriculture-transition-building-a-sustainable-future-v8.pdf,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,89,leisure_sport_and_culture_photographic_and_optical_equipment,"Fritid, sport, kultur - fotografisk och optisk utrustning","Leisure, sport and culture - Photographic and optical equipment","Leisure, sport and culture",Photographic and optical equipment,3.108459,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,90,other_consumption_education_services,Övrigt - Utbildningstjänster,Other consumption - Education services,Other consumption,Education services,2.819503,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,91,housing_actual_rents_for_other_dwellings_garages_and_storage,"Bostaden - faktiska hyror för andra boenden, garage, förråd","Housing - Actual rents for other dwellings, garages and storage",Housing,"Actual rents for other dwellings, garages and storage",2.796477,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,92,other_consumption_software,Övrigt - programvaror,Other consumption - Software,Other consumption,Software,1.896521,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,93,leisure_sport_and_culture_audiovisual_media,"Fritid, sport, kultur - audiovisuella medier","Leisure, sport and culture - Audiovisual media","Leisure, sport and culture",Audiovisual media,1.877962,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,94,local_transport_postal_and_courier_services,Lokala transporter - post- och budtjänster,Local transport - Postal and courier services,Local transport,Postal and courier services,1.636122,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,95,food_and_drink_other_alcoholic_beverages,Mat och dryck - andra alkoholhaltiga drycker,Food and drink - Other alcoholic beverages,Food and drink,Other alcoholic beverages,1.514244,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,the-agriculture-transition-building-a-sustainable-future-v8.pdf,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,96,local_transport_driving_lessons_driving_licences_and_vehicle_inspections,"Lokala transporter - körlektioner, körkort, bilprovning","Local transport - Driving lessons, driving licences and vehicle inspections",Local transport,"Driving lessons, driving licences and vehicle inspections",1.354722,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,97,leisure_sport_and_culture_musical_instruments,"Fritid, sport, kultur - musikinstrument","Leisure, sport and culture - Musical instruments","Leisure, sport and culture",Musical instruments,1.248173,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,98,food_and_drink_chocolate_drinks,Mat och dryck - chokladdrycker,Food and drink - Chocolate drinks,Food and drink,Chocolate drinks,0.902968,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,99,other_consumption_inpatient_curative_and_rehabilitative_services,Övrigt - inpatient curative and rehabilitative services,Other consumption - Inpatient curative and rehabilitative services,Other consumption,Inpatient curative and rehabilitative services,0.834667,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,100,local_transport_road_tolls,Lokala transporter - biltullar,Local transport - Road tolls,Local transport,Road tolls,0.802085,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,101,other_consumption_childcare_services,Övrigt - childcare services,Other consumption - Childcare services,Other consumption,Childcare services,0.747856,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,102,local_transport_other_passenger_transport_services,Lokala transporter - andra persontransporttjänster,Local transport - Other passenger transport services,Local transport,Other passenger transport services,0.566234,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,103,other_consumption_preventive_care_services,Övrigt - preventive care services,Other consumption - Preventive care services,Other consumption,Preventive care services,0.522673,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,104,leisure_sport_and_culture_miscellaneous_printed_matter,"Fritid, sport, kultur - diverse trycksaker","Leisure, sport and culture - Miscellaneous printed matter","Leisure, sport and culture",Miscellaneous printed matter,0.504459,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,105,other_consumption_religious_and_ritual_articles,Övrigt - religious and ritual articles,Other consumption - Religious and ritual articles,Other consumption,Religious and ritual articles,0.42365,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,106,housing_liquid_fuels,Bostaden - flytande bränslen,Housing - Liquid fuels,Housing,Liquid fuels,0.368585,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,107,housing_solid_fuels,Bostaden - fasta bränslen,Housing - Solid fuels,Housing,Solid fuels,0.21005,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,108,clothing_and_shoes_laundry_repair_and_rental_of_clothing,"Kläder och skor - tvätt, lagning och uthyrning av kläder","Clothing and shoes - Laundry, repair and rental of clothing",Clothing and shoes,"Laundry, repair and rental of clothing",0.065814,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,109,clothing_and_shoes_cleaning_repair_and_rental_of_footwear,"Kläder och skor - rengöring, lagning och uthyrning av skodon","Clothing and shoes - Cleaning, repair and rental of footwear",Clothing and shoes,"Cleaning, repair and rental of footwear",0.057527,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
S4,Scenario 4,Coordinated target-seeking transition,Scenario 4,110,housing_gas,Bostaden - gas,Housing - Gas,Housing,Gas,0.002579,1.0,0.2,2029,0.7,0.7,0.0,70% via transition till förnybar energi,70% reduction through transition to renewable energy.,Low-carbon energy sources: Looking ahead to 2050 | McKinsey & Company,0.7,0.0
